sample_id,dataset_name,source_id,json_path,video_base,video_path,view,start_sec,end_sec,label,korean_text,category,realm,thema,detailThema,video_exists
nikl_VXPAKOKS240788740_004,nikl,VXPAKOKS240788740,data\raw\labels\VXPAKOKS240788740.json,VXPAKOKS240788740,data\raw\videos\VXPAKOKS240788740R.mp4,right,4.339,4.657,좋다1,너는 내가 알기로 수박을 좋아하는 거 같은데 맞아?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788740_005,nikl,VXPAKOKS240788740,data\raw\labels\VXPAKOKS240788740.json,VXPAKOKS240788740,data\raw\videos\VXPAKOKS240788740R.mp4,right,4.79,4.91,맞다2,너는 내가 알기로 수박을 좋아하는 거 같은데 맞아?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788740_006,nikl,VXPAKOKS240788740,data\raw\labels\VXPAKOKS240788740.json,VXPAKOKS240788740,data\raw\videos\VXPAKOKS240788740R.mp4,right,5.02,5.602,맞다4,너는 내가 알기로 수박을 좋아하는 거 같은데 맞아?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788750_001,nikl,VXPAKOKS240788750,data\raw\labels\VXPAKOKS240788750.json,VXPAKOKS240788750,data\raw\videos\VXPAKOKS240788750R.mp4,right,2.52,2.716,맞다2,수박은 정말 맛있는 음식인 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788760_000,nikl,VXPAKOKS240788760,data\raw\labels\VXPAKOKS240788760.json,VXPAKOKS240788760,data\raw\videos\VXPAKOKS240788760R.mp4,right,1.487,1.647,지시1#,혹시 너는 무슨 빵을 제일 좋아해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788760_003,nikl,VXPAKOKS240788760,data\raw\labels\VXPAKOKS240788760.json,VXPAKOKS240788760,data\raw\videos\VXPAKOKS240788760R.mp4,right,2.69,3.04,좋다1,혹시 너는 무슨 빵을 제일 좋아해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788760_004,nikl,VXPAKOKS240788760,data\raw\labels\VXPAKOKS240788760.json,VXPAKOKS240788760,data\raw\videos\VXPAKOKS240788760R.mp4,right,3.219,3.754,무엇1,혹시 너는 무슨 빵을 제일 좋아해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788770_000,nikl,VXPAKOKS240788770,data\raw\labels\VXPAKOKS240788770.json,VXPAKOKS240788770,data\raw\videos\VXPAKOKS240788770R.mp4,right,2.506,2.596,지시1#,혹시 너는 어떤 한식이 제일 좋아?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788770_002,nikl,VXPAKOKS240788770,data\raw\labels\VXPAKOKS240788770.json,VXPAKOKS240788770,data\raw\videos\VXPAKOKS240788770R.mp4,right,3.498,3.667,먹다1,혹시 너는 어떤 한식이 제일 좋아?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788770_004,nikl,VXPAKOKS240788770,data\raw\labels\VXPAKOKS240788770.json,VXPAKOKS240788770,data\raw\videos\VXPAKOKS240788770R.mp4,right,4.33,4.552,등수:1등,혹시 너는 어떤 한식이 제일 좋아?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788770_005,nikl,VXPAKOKS240788770,data\raw\labels\VXPAKOKS240788770.json,VXPAKOKS240788770,data\raw\videos\VXPAKOKS240788770R.mp4,right,4.703,5.084,좋다1,혹시 너는 어떤 한식이 제일 좋아?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788770_006,nikl,VXPAKOKS240788770,data\raw\labels\VXPAKOKS240788770.json,VXPAKOKS240788770,data\raw\videos\VXPAKOKS240788770R.mp4,right,5.242,5.755,무엇1,혹시 너는 어떤 한식이 제일 좋아?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788780_000,nikl,VXPAKOKS240788780,data\raw\labels\VXPAKOKS240788780.json,VXPAKOKS240788780,data\raw\videos\VXPAKOKS240788780R.mp4,right,1.518,1.909,지시1#,혹시 너희는 아침 먹을 때 무조건 국이 있어야 된다고 생각하니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788780_002,nikl,VXPAKOKS240788780,data\raw\labels\VXPAKOKS240788780.json,VXPAKOKS240788780,data\raw\videos\VXPAKOKS240788780R.mp4,right,2.616,2.73,먹다1,혹시 너희는 아침 먹을 때 무조건 국이 있어야 된다고 생각하니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788780_003,nikl,VXPAKOKS240788780,data\raw\labels\VXPAKOKS240788780.json,VXPAKOKS240788780,data\raw\videos\VXPAKOKS240788780R.mp4,right,2.82,3.11,때1,혹시 너희는 아침 먹을 때 무조건 국이 있어야 된다고 생각하니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788780_006,nikl,VXPAKOKS240788780,data\raw\labels\VXPAKOKS240788780.json,VXPAKOKS240788780,data\raw\videos\VXPAKOKS240788780R.mp4,right,4.317,4.573,먹다1,혹시 너희는 아침 먹을 때 무조건 국이 있어야 된다고 생각하니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788780_007,nikl,VXPAKOKS240788780,data\raw\labels\VXPAKOKS240788780.json,VXPAKOKS240788780,data\raw\videos\VXPAKOKS240788780R.mp4,right,4.698,4.92,있다1,혹시 너희는 아침 먹을 때 무조건 국이 있어야 된다고 생각하니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788780_009,nikl,VXPAKOKS240788780,data\raw\labels\VXPAKOKS240788780.json,VXPAKOKS240788780,data\raw\videos\VXPAKOKS240788780R.mp4,right,5.57,5.69,맞다2,혹시 너희는 아침 먹을 때 무조건 국이 있어야 된다고 생각하니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788780_010,nikl,VXPAKOKS240788780,data\raw\labels\VXPAKOKS240788780.json,VXPAKOKS240788780,data\raw\videos\VXPAKOKS240788780R.mp4,right,5.821,6.436,맞다4,혹시 너희는 아침 먹을 때 무조건 국이 있어야 된다고 생각하니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788790_000,nikl,VXPAKOKS240788790,data\raw\labels\VXPAKOKS240788790.json,VXPAKOKS240788790,data\raw\videos\VXPAKOKS240788790R.mp4,right,1.367,1.516,지시1#,너는 국밥 좋아하니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788790_002,nikl,VXPAKOKS240788790,data\raw\labels\VXPAKOKS240788790.json,VXPAKOKS240788790,data\raw\videos\VXPAKOKS240788790R.mp4,right,1.946,2.149,먹다1,너는 국밥 좋아하니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788790_003,nikl,VXPAKOKS240788790,data\raw\labels\VXPAKOKS240788790.json,VXPAKOKS240788790,data\raw\videos\VXPAKOKS240788790R.mp4,right,2.359,3.052,좋다1,너는 국밥 좋아하니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788800_000,nikl,VXPAKOKS240788800,data\raw\labels\VXPAKOKS240788800.json,VXPAKOKS240788800,data\raw\videos\VXPAKOKS240788800R.mp4,right,1.508,1.719,지시2,나는 모든 종류의 국밥을 다 좋아하는 것 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788800_002,nikl,VXPAKOKS240788800,data\raw\labels\VXPAKOKS240788800.json,VXPAKOKS240788800,data\raw\videos\VXPAKOKS240788800R.mp4,right,2.184,2.625,먹다1,나는 모든 종류의 국밥을 다 좋아하는 것 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788800_006,nikl,VXPAKOKS240788800,data\raw\labels\VXPAKOKS240788800.json,VXPAKOKS240788800,data\raw\videos\VXPAKOKS240788800R.mp4,right,4.674,5.162,좋다1,나는 모든 종류의 국밥을 다 좋아하는 것 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788810_001,nikl,VXPAKOKS240788810,data\raw\labels\VXPAKOKS240788810.json,VXPAKOKS240788810,data\raw\videos\VXPAKOKS240788810R.mp4,right,1.738,2.122,먹다1,혹시 국밥 말고 평소에 즐겨 먹는 음식은 뭐가 있을까?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788810_003,nikl,VXPAKOKS240788810,data\raw\labels\VXPAKOKS240788810.json,VXPAKOKS240788810,data\raw\videos\VXPAKOKS240788810R.mp4,right,2.993,3.144,먹다1,혹시 국밥 말고 평소에 즐겨 먹는 음식은 뭐가 있을까?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788810_005,nikl,VXPAKOKS240788810,data\raw\labels\VXPAKOKS240788810.json,VXPAKOKS240788810,data\raw\videos\VXPAKOKS240788810R.mp4,right,3.948,4.498,무엇1,혹시 국밥 말고 평소에 즐겨 먹는 음식은 뭐가 있을까?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788820_002,nikl,VXPAKOKS240788820,data\raw\labels\VXPAKOKS240788820.json,VXPAKOKS240788820,data\raw\videos\VXPAKOKS240788820R.mp4,right,2.794,2.953,등수:1등,과자 중에 좋아하는 과자 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788820_003,nikl,VXPAKOKS240788820,data\raw\labels\VXPAKOKS240788820.json,VXPAKOKS240788820,data\raw\videos\VXPAKOKS240788820R.mp4,right,3.191,3.614,좋다1,과자 중에 좋아하는 과자 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788820_004,nikl,VXPAKOKS240788820,data\raw\labels\VXPAKOKS240788820.json,VXPAKOKS240788820,data\raw\videos\VXPAKOKS240788820R.mp4,right,3.84,4.32,무엇1,과자 중에 좋아하는 과자 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788830_001,nikl,VXPAKOKS240788830,data\raw\labels\VXPAKOKS240788830.json,VXPAKOKS240788830,data\raw\videos\VXPAKOKS240788830R.mp4,right,2.621,3.214,좋다1,혹시 아이스크림 좋아하니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788840_001,nikl,VXPAKOKS240788840,data\raw\labels\VXPAKOKS240788840.json,VXPAKOKS240788840,data\raw\videos\VXPAKOKS240788840R.mp4,right,3.013,3.513,좋다1,튀김 같은 거 좋아하는 거 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788840_002,nikl,VXPAKOKS240788840,data\raw\labels\VXPAKOKS240788840.json,VXPAKOKS240788840,data\raw\videos\VXPAKOKS240788840R.mp4,right,3.791,4.108,있다1,튀김 같은 거 좋아하는 거 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788850_000,nikl,VXPAKOKS240788850,data\raw\labels\VXPAKOKS240788850.json,VXPAKOKS240788850,data\raw\videos\VXPAKOKS240788850R.mp4,right,1.512,1.618,지시2,나도 모든 튀김을 다 좋아해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788850_001,nikl,VXPAKOKS240788850,data\raw\labels\VXPAKOKS240788850.json,VXPAKOKS240788850,data\raw\videos\VXPAKOKS240788850R.mp4,right,1.819,2.109,너나같다1,나도 모든 튀김을 다 좋아해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788850_005,nikl,VXPAKOKS240788850,data\raw\labels\VXPAKOKS240788850.json,VXPAKOKS240788850,data\raw\videos\VXPAKOKS240788850R.mp4,right,4.682,5.051,좋다1,나도 모든 튀김을 다 좋아해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788860_002,nikl,VXPAKOKS240788860,data\raw\labels\VXPAKOKS240788860.json,VXPAKOKS240788860,data\raw\videos\VXPAKOKS240788860R.mp4,right,2.794,3.275,좋다1,혹시 떡볶이도 좋아하니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788870_000,nikl,VXPAKOKS240788870,data\raw\labels\VXPAKOKS240788870.json,VXPAKOKS240788870,data\raw\videos\VXPAKOKS240788870R.mp4,right,1.269,1.482,지시1#,너는 무슨 종류의 회를 제일 좋아해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788870_003,nikl,VXPAKOKS240788870,data\raw\labels\VXPAKOKS240788870.json,VXPAKOKS240788870,data\raw\videos\VXPAKOKS240788870R.mp4,right,2.861,3.126,등수:1등,너는 무슨 종류의 회를 제일 좋아해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788870_004,nikl,VXPAKOKS240788870,data\raw\labels\VXPAKOKS240788870.json,VXPAKOKS240788870,data\raw\videos\VXPAKOKS240788870R.mp4,right,3.312,3.697,좋다1,너는 무슨 종류의 회를 제일 좋아해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788870_005,nikl,VXPAKOKS240788870,data\raw\labels\VXPAKOKS240788870.json,VXPAKOKS240788870,data\raw\videos\VXPAKOKS240788870R.mp4,right,3.893,4.325,무엇1,너는 무슨 종류의 회를 제일 좋아해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788880_000,nikl,VXPAKOKS240788880,data\raw\labels\VXPAKOKS240788880.json,VXPAKOKS240788880,data\raw\videos\VXPAKOKS240788880R.mp4,right,1.379,1.51,지시2,나는 사실 회를 정말 좋아해서 어느 종류든 상관 안하고 좋아하는데 그래도 흰살생선을 제일 좋아하는 것 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788880_003,nikl,VXPAKOKS240788880,data\raw\labels\VXPAKOKS240788880.json,VXPAKOKS240788880,data\raw\videos\VXPAKOKS240788880R.mp4,right,2.985,3.674,좋다1,나는 사실 회를 정말 좋아해서 어느 종류든 상관 안하고 좋아하는데 그래도 흰살생선을 제일 좋아하는 것 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788880_007,nikl,VXPAKOKS240788880,data\raw\labels\VXPAKOKS240788880.json,VXPAKOKS240788880,data\raw\videos\VXPAKOKS240788880R.mp4,right,6.403,7.092,좋다1,나는 사실 회를 정말 좋아해서 어느 종류든 상관 안하고 좋아하는데 그래도 흰살생선을 제일 좋아하는 것 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788880_008,nikl,VXPAKOKS240788880,data\raw\labels\VXPAKOKS240788880.json,VXPAKOKS240788880,data\raw\videos\VXPAKOKS240788880R.mp4,right,7.234,7.404,등수:1등,나는 사실 회를 정말 좋아해서 어느 종류든 상관 안하고 좋아하는데 그래도 흰살생선을 제일 좋아하는 것 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788890_002,nikl,VXPAKOKS240788890,data\raw\labels\VXPAKOKS240788890.json,VXPAKOKS240788890,data\raw\videos\VXPAKOKS240788890R.mp4,right,3.522,3.639,먹다1,혹시 새우회도 먹어 봤니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788890_003,nikl,VXPAKOKS240788890,data\raw\labels\VXPAKOKS240788890.json,VXPAKOKS240788890,data\raw\videos\VXPAKOKS240788890R.mp4,right,3.782,4.323,한적있다1,혹시 새우회도 먹어 봤니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788900_000,nikl,VXPAKOKS240788900,data\raw\labels\VXPAKOKS240788900.json,VXPAKOKS240788900,data\raw\videos\VXPAKOKS240788900R.mp4,right,1.335,1.415,지시2,나는 사실 새우를 잘 안 먹어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788900_003,nikl,VXPAKOKS240788900,data\raw\labels\VXPAKOKS240788900.json,VXPAKOKS240788900,data\raw\videos\VXPAKOKS240788900R.mp4,right,2.96,3.187,먹다1,나는 사실 새우를 잘 안 먹어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788900_005,nikl,VXPAKOKS240788900,data\raw\labels\VXPAKOKS240788900.json,VXPAKOKS240788900,data\raw\videos\VXPAKOKS240788900R.mp4,right,3.926,4.144,없다1,나는 사실 새우를 잘 안 먹어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788910_000,nikl,VXPAKOKS240788910,data\raw\labels\VXPAKOKS240788910.json,VXPAKOKS240788910,data\raw\videos\VXPAKOKS240788910R.mp4,right,1.408,1.731,지시1#,너는 새우 좋아해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788910_002,nikl,VXPAKOKS240788910,data\raw\labels\VXPAKOKS240788910.json,VXPAKOKS240788910,data\raw\videos\VXPAKOKS240788910R.mp4,right,2.22,2.72,좋다1,너는 새우 좋아해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788920_000,nikl,VXPAKOKS240788920,data\raw\labels\VXPAKOKS240788920.json,VXPAKOKS240788920,data\raw\videos\VXPAKOKS240788920R.mp4,right,1.512,1.787,지시2,나는 해산물을 굉장히 좋아하는 편인데 굴은 처음에 먹고 토한 이후로 다시는 안 먹게 됐어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788920_003,nikl,VXPAKOKS240788920,data\raw\labels\VXPAKOKS240788920.json,VXPAKOKS240788920,data\raw\videos\VXPAKOKS240788920R.mp4,right,3.343,3.513,먹다1,나는 해산물을 굉장히 좋아하는 편인데 굴은 처음에 먹고 토한 이후로 다시는 안 먹게 됐어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788930_000,nikl,VXPAKOKS240788930,data\raw\labels\VXPAKOKS240788930.json,VXPAKOKS240788930,data\raw\videos\VXPAKOKS240788930R.mp4,right,1.709,2.348,지시1#,너희는 혹시 좋아하는 음료수 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788930_002,nikl,VXPAKOKS240788930,data\raw\labels\VXPAKOKS240788930.json,VXPAKOKS240788930,data\raw\videos\VXPAKOKS240788930R.mp4,right,2.902,3.323,좋다1,너희는 혹시 좋아하는 음료수 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788930_003,nikl,VXPAKOKS240788930,data\raw\labels\VXPAKOKS240788930.json,VXPAKOKS240788930,data\raw\videos\VXPAKOKS240788930R.mp4,right,3.51,4.01,무엇1,너희는 혹시 좋아하는 음료수 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788940_000,nikl,VXPAKOKS240788940,data\raw\labels\VXPAKOKS240788940.json,VXPAKOKS240788940,data\raw\videos\VXPAKOKS240788940R.mp4,right,1.796,1.989,지시2,나는 최근에서야 커피를 먹기 시작했거든.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788950_000,nikl,VXPAKOKS240788950,data\raw\labels\VXPAKOKS240788950.json,VXPAKOKS240788950,data\raw\videos\VXPAKOKS240788950R.mp4,right,1.79,2.203,지시1#,너희는 커피 잘 먹니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788960_000,nikl,VXPAKOKS240788960,data\raw\labels\VXPAKOKS240788960.json,VXPAKOKS240788960,data\raw\videos\VXPAKOKS240788960R.mp4,right,1.44,1.849,지시1#,너희는 국수 요리 중에 어떤 음식 좋아해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788960_004,nikl,VXPAKOKS240788960,data\raw\labels\VXPAKOKS240788960.json,VXPAKOKS240788960,data\raw\videos\VXPAKOKS240788960R.mp4,right,3.826,4.276,좋다1,너희는 국수 요리 중에 어떤 음식 좋아해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788960_005,nikl,VXPAKOKS240788960,data\raw\labels\VXPAKOKS240788960.json,VXPAKOKS240788960,data\raw\videos\VXPAKOKS240788960R.mp4,right,4.474,4.858,무엇1,너희는 국수 요리 중에 어떤 음식 좋아해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788970_000,nikl,VXPAKOKS240788970,data\raw\labels\VXPAKOKS240788970.json,VXPAKOKS240788970,data\raw\videos\VXPAKOKS240788970R.mp4,right,1.529,2.029,지시1#,너희는 제일 좋아하는 라면이 뭐야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788970_003,nikl,VXPAKOKS240788970,data\raw\labels\VXPAKOKS240788970.json,VXPAKOKS240788970,data\raw\videos\VXPAKOKS240788970R.mp4,right,2.84,2.985,등수:1등,너희는 제일 좋아하는 라면이 뭐야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788970_004,nikl,VXPAKOKS240788970,data\raw\labels\VXPAKOKS240788970.json,VXPAKOKS240788970,data\raw\videos\VXPAKOKS240788970R.mp4,right,3.19,3.543,좋다1,너희는 제일 좋아하는 라면이 뭐야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788970_005,nikl,VXPAKOKS240788970,data\raw\labels\VXPAKOKS240788970.json,VXPAKOKS240788970,data\raw\videos\VXPAKOKS240788970R.mp4,right,3.749,4.152,무엇1,너희는 제일 좋아하는 라면이 뭐야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788980_000,nikl,VXPAKOKS240788980,data\raw\labels\VXPAKOKS240788980.json,VXPAKOKS240788980,data\raw\videos\VXPAKOKS240788980R.mp4,right,2.421,3.109,지시1#,너희는 너희만의 라면 레시피 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788980_006,nikl,VXPAKOKS240788980,data\raw\labels\VXPAKOKS240788980.json,VXPAKOKS240788980,data\raw\videos\VXPAKOKS240788980R.mp4,right,5.402,5.968,있다1,너희는 너희만의 라면 레시피 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788990_000,nikl,VXPAKOKS240788990,data\raw\labels\VXPAKOKS240788990.json,VXPAKOKS240788990,data\raw\videos\VXPAKOKS240788990R.mp4,right,2.169,2.545,지시1#,너희는 혹시 가장 잘하는 요리가 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788990_002,nikl,VXPAKOKS240788990,data\raw\labels\VXPAKOKS240788990.json,VXPAKOKS240788990,data\raw\videos\VXPAKOKS240788990R.mp4,right,3.053,3.182,등수:1등,너희는 혹시 가장 잘하는 요리가 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240788990_004,nikl,VXPAKOKS240788990,data\raw\labels\VXPAKOKS240788990.json,VXPAKOKS240788990,data\raw\videos\VXPAKOKS240788990R.mp4,right,3.985,4.456,무엇1,너희는 혹시 가장 잘하는 요리가 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789000_000,nikl,VXPAKOKS240789000,data\raw\labels\VXPAKOKS240789000.json,VXPAKOKS240789000,data\raw\videos\VXPAKOKS240789000R.mp4,right,1.387,1.694,지시2,나는 사실 요리를 좀 잘해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789010_000,nikl,VXPAKOKS240789010,data\raw\labels\VXPAKOKS240789010.json,VXPAKOKS240789010,data\raw\videos\VXPAKOKS240789010R.mp4,right,1.242,1.366,지시1#,너는 뭔 요리를 잘해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789010_003,nikl,VXPAKOKS240789010,data\raw\labels\VXPAKOKS240789010.json,VXPAKOKS240789010,data\raw\videos\VXPAKOKS240789010R.mp4,right,2.448,2.948,무엇1,너는 뭔 요리를 잘해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789020_002,nikl,VXPAKOKS240789020,data\raw\labels\VXPAKOKS240789020.json,VXPAKOKS240789020,data\raw\videos\VXPAKOKS240789020R.mp4,right,2.633,3.236,좋다1,혹시 계란 요리 좋아해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789030_000,nikl,VXPAKOKS240789030,data\raw\labels\VXPAKOKS240789030.json,VXPAKOKS240789030,data\raw\videos\VXPAKOKS240789030R.mp4,right,1.228,1.422,지시1#,너는 최근에 본 공연 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789030_005,nikl,VXPAKOKS240789030,data\raw\labels\VXPAKOKS240789030.json,VXPAKOKS240789030,data\raw\videos\VXPAKOKS240789030R.mp4,right,3.662,4.207,있다1,너는 최근에 본 공연 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240789040_000,nikl,VXPAKOKS240789040,data\raw\labels\VXPAKOKS240789040.json,VXPAKOKS240789040,data\raw\videos\VXPAKOKS240789040R.mp4,right,1.333,1.525,지시1#,너는 연극이나 뮤지컬 볼 생각이 있니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
